"Rank","Season","Player","Team","Pos","Games","Routes Run","Tgts","Catchable","Rec","Drops","Yds","Intended Air Yards","Air Yards","YAC","YAContact","TDs","Brkn Tkls","Missed Tkls","First Downs","DPI","DPI Yards"
"[object Object]","2020","Rob Gronkowski","Buccaneers","TE","15","84","19","13","13","0","229","281","160","69","57","2","1","0","10","3","28"
"[object Object]","2020","Jarvis Landry","Browns","WR","15","103","24","18","15","2","223","253","139","84","32","1","0","2","12","0","0"
"[object Object]","2020","T.J. Hockenson","Lions","TE","15","102","33","24","19","2","218","295","145","73","23","1","0","0","10","1","13"
"[object Object]","2020","Marquez Valdes-Scantling","Packers","WR","16","118","18","10","6","0","208","363","142","66","24","1","0","0","6","1","16"
"[object Object]","2020","Travis Kelce","Chiefs","TE","15","101","23","18","15","1","206","178","106","100","47","0","1","3","11","0","0"
"[object Object]","2020","Laviska Shenault","Jaguars","WR","13","104","27","19","16","1","201","232","108","93","53","1","3","5","13","0","0"
"[object Object]","2020","DJ Chark Jr","Jaguars","WR","13","131","29","19","16","1","197","358","156","41","17","1","0","0","11","1","22"
"[object Object]","2020","Chris Godwin","Buccaneers","WR","12","113","19","17","13","2","197","198","127","70","49","1","2","0","11","0","0"
"[object Object]","2020","T.Y. Hilton","Colts","WR","15","115","28","19","15","0","195","315","139","56","15","2","1","0","14","2","12"
"[object Object]","2020","Zach Pascal","Colts","WR","16","112","19","14","11","2","193","239","131","62","26","2","2","0","9","0","0"
"[object Object]","2020","A.J. Green","Bengals","WR","15","138","32","21","17","0","192","426","156","36","16","0","0","1","12","3","29"
"[object Object]","2020","K.J. Hamler","Broncos","WR","12","67","20","15","12","2","191","220","123","68","19","1","1","3","8","1","8"
"[object Object]","2020","JuJu Smith-Schuster","Steelers","WR","16","157","31","25","20","2","190","184","92","98","24","1","1","0","12","2","25"
"[object Object]","2020","Michael Pittman Jr.","Colts","WR","13","92","21","17","16","1","188","139","85","103","38","0","1","0","8","0","0"
"[object Object]","2020","Chris Conley","Jaguars","WR","15","80","26","19","15","2","187","173","74","113","38","0","2","0","11","1","5"
"[object Object]","2020","Sterling Shepard","Giants","WR","12","111","33","22","19","0","185","291","137","48","20","1","2","0","12","0","0"
"[object Object]","2020","Antonio Brown","Buccaneers","WR","8","51","14","11","10","0","184","152","118","66","25","3","1","0","9","0","0"
"[object Object]","2020","Noah Fant","Broncos","TE","15","95","19","14","12","0","181","224","119","62","27","2","1","0","11","0","0"
"[object Object]","2020","Mike Evans","Buccaneers","WR","15","126","25","19","13","3","180","373","121","59","21","3","0","0","12","5","97"
"[object Object]","2020","Anthony Miller","Bears","WR","16","108","20","15","12","2","179","216","131","48","12","1","0","0","9","0","0"
"[object Object]","2020","George Kittle","49ers","TE","8","50","15","14","13","1","179","106","109","70","49","1","1","2","10","0","0"
"[object Object]","2020","Cam Sims","Football Team","WR","12","78","11","10","9","0","175","89","81","94","31","0","2","2","5","0","0"
"[object Object]","2020","Russell Gage","Falcons","WR","16","92","23","16","14","0","172","243","144","28","9","1","0","1","13","0","0"
"[object Object]","2020","Dallas Goedert","Eagles","TE","10","92","20","15","12","0","172","226","111","61","30","1","1","3","8","1","29"
"[object Object]","2020","CeeDee Lamb","Cowboys","WR","16","90","24","15","11","3","171","211","102","69","30","2","2","1","9","0","0"
"[object Object]","2020","Kendrick Bourne","49ers","WR","15","105","18","15","12","2","171","130","95","76","39","0","1","1","10","1","12"
"[object Object]","2020","James Washington","Steelers","WR","15","81","21","14","11","1","169","320","87","82","67","3","4","1","8","2","36"
"[object Object]","2020","Henry Ruggs","Raiders","WR","13","85","14","11","7","1","169","289","113","56","6","1","0","0","5","1","29"
"[object Object]","2020","Keelan Cole","Jaguars","WR","16","152","23","14","11","1","165","291","137","28","3","3","0","0","10","2","15"
"[object Object]","2020","Eric Ebron","Steelers","TE","15","100","22","19","17","1","159","155","102","57","23","0","0","0","11","0","0"
"[object Object]","2020","Breshad Perriman","Jets","WR","12","107","18","11","7","2","159","279","77","82","18","0","0","1","7","1","13"
"[object Object]","2020","Golden Tate","Giants","WR","12","94","19","12","9","0","156","257","141","15","14","1","1","0","5","1","22"
"[object Object]","2020","Robert Woods","Rams","WR","16","127","23","14","12","1","155","258","121","34","10","2","0","0","10","0","0"
"[object Object]","2020","Damiere Byrd","Patriots","WR","16","127","18","13","10","1","148","193","118","30","3","1","0","0","7","1","5"
"[object Object]","2020","Alvin Kamara","Saints","RB","14","65","16","14","11","1","147","92","50","97","23","1","0","1","7","0","0"
"[object Object]","2020","Josh Reynolds","Rams","WR","16","101","21","17","14","2","146","176","78","68","50","1","3","1","10","0","0"
"[object Object]","2020","Dalton Schultz","Cowboys","TE","16","107","17","14","13","0","146","114","64","82","40","0","2","0","8","0","0"
"[object Object]","2020","Curtis Samuel","Panthers","WR","15","88","23","15","15","0","145","187","92","53","26","1","3","1","9","1","6"
"[object Object]","2020","Denzel Mims","Jets","WR","9","75","21","12","8","1","138","423","127","11","8","0","0","0","6","1","19"
"[object Object]","2020","Hunter Henry","Chargers","TE","14","110","25","18","14","1","137","193","83","54","34","1","2","0","8","0","0"
"[object Object]","2020","Hunter Renfrow","Raiders","WR","15","104","21","13","11","0","137","182","68","69","19","1","0","1","6","1","18"
"[object Object]","2020","Danny Amendola","Lions","WR","13","73","13","9","7","1","137","138","70","67","23","0","0","1","7","0","0"
"[object Object]","2020","Michael Gallup","Cowboys","WR","16","123","23","15","12","2","135","276","112","23","27","2","0","0","11","1","13"
"[object Object]","2020","Julio Jones","Falcons","WR","8","63","16","13","11","1","135","176","90","45","24","0","0","0","8","2","27"
