"Rank","Season","Player","Team","Pos","Games","Routes Run","Tgts","Catchable","Rec","Drops","Yds","Intended Air Yards","Air Yards","YAC","YAContact","TDs","Brkn Tkls","Missed Tkls","First Downs","DPI","DPI Yards"
"[object Object]","2021","Corey Davis","Jets","WR","7","16","6","5","5","0","57","44","40","17","13","0","0","0","5","0","0"
"[object Object]","2021","Nelson Agholor","Patriots","WR","13","35","4","4","3","1","57","53","36","21","10","0","1","0","3","1","10"
"[object Object]","2021","CeeDee Lamb","Cowboys","WR","14","30","7","6","5","1","55","46","31","24","15","0","0","0","4","1","3"
"[object Object]","2021","Devin Duvernay","Ravens","WR","11","36","8","6","5","0","54","51","30","24","6","0","0","0","4","0","0"
"[object Object]","2021","Laviska Shenault","Jaguars","WR","15","25","8","6","5","1","54","50","25","29","16","0","1","0","4","0","0"
"[object Object]","2021","Tyler Higbee","Rams","TE","11","17","6","6","6","0","54","37","37","17","5","0","0","0","4","0","0"
"[object Object]","2021","Dante Pettis","Giants","WR","2","8","3","3","3","0","52","18","18","34","9","0","0","0","3","0","0"
"[object Object]","2021","Adam Thielen","Vikings","WR","12","32","8","6","5","0","51","38","24","27","2","1","0","0","2","0","0"
"[object Object]","2021","Michael Gallup","Cowboys","WR","9","29","10","9","5","1","50","69","32","18","12","0","1","0","4","0","0"
"[object Object]","2021","DeAndre Hopkins","Cardinals","WR","10","19","6","5","4","1","49","48","23","26","8","1","0","0","4","1","8"
"[object Object]","2021","Antonio Brown","Buccaneers","WR","6","13","5","5","5","0","49","41","36","13","4","1","0","1","5","1","7"
"[object Object]","2021","Randall Cobb","Packers","WR","10","17","6","6","5","0","48","44","39","9","4","1","0","0","4","0","0"
"[object Object]","2021","Evan Engram","Giants","TE","11","22","6","6","4","1","46","46","30","16","6","0","0","0","2","0","0"
"[object Object]","2021","Amon-Ra St. Brown","Lions","WR","9","17","5","5","4","0","46","34","29","17","7","0","1","0","4","0","0"
"[object Object]","2021","Zach Ertz","2 teams","TE","9","14","5","5","4","0","45","34","27","18","17","0","0","0","2","0","0"
"[object Object]","2021","Dan Arnold","2 teams","TE","7","17","4","4","3","1","45","23","17","28","9","0","0","0","3","0","0"
"[object Object]","2021","Kadarius Toney","Giants","WR","6","19","8","7","4","1","44","47","24","20","9","0","1","4","3","0","0"
"[object Object]","2021","Tre'Quan Smith","Saints","WR","10","19","5","4","4","0","44","34","24","20","8","0","0","0","3","0","0"
"[object Object]","2021","Marquez Callaway","Saints","WR","15","30","7","6","5","0","42","43","24","18","9","1","0","0","4","1","4"
"[object Object]","2021","T.J. Hockenson","Lions","TE","6","9","4","4","3","0","42","43","26","16","9","1","1","0","2","1","10"
"[object Object]","2021","Allen Lazard","Packers","WR","15","39","5","5","4","0","40","27","18","22","11","1","0","1","4","0","0"
"[object Object]","2021","Noah Fant","Broncos","TE","5","6","3","3","3","0","40","21","21","19","5","0","0","0","3","0","0"
"[object Object]","2021","Deonte Harty","Saints","WR","8","12","5","5","4","0","37","34","29","8","6","0","0","0","2","0","0"
"[object Object]","2021","DeVonta Smith","Eagles","WR","10","26","8","8","4","1","35","78","22","13","7","1","0","0","4","2","19"
"[object Object]","2021","James Proche","Ravens","WR","4","12","5","4","4","0","35","37","30","5","0","0","0","0","3","0","0"
"[object Object]","2021","Braxton Berrios","Jets","WR","7","10","4","3","3","0","34","29","24","10","0","0","0","0","2","0","0"
"[object Object]","2021","Sterling Shepard","Giants","WR","7","18","6","5","4","1","33","40","19","14","10","0","0","2","3","1","5"
