"Rank","Season","Player","Team","Pos","Games","Routes Run","Tgts","Catchable","Rec","Drops","Yds","Intended Air Yards","Air Yards","YAC","YAContact","TDs","Brkn Tkls","Missed Tkls","First Downs","DPI","DPI Yards"
"[object Object]","2021","T.J. Hockenson","Lions","TE","1","1","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Trent Sherfield","49ers","WR","1","1","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Cam Sims","Football Team","WR","3","4","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Zay Jones","Raiders","WR","2","3","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Keelan Cole","Jets","WR","5","7","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","C.J. Board","Giants","WR","1","2","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Chris Carson","Seahawks","RB","1","1","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Mo Alie-Cox","Colts","TE","1","1","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","George Kittle","49ers","TE","1","1","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Christian Blake","Falcons","WR","1","1","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Russell Gage","Falcons","WR","3","3","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Braxton Berrios","Jets","WR","2","2","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Mike Gesicki","Dolphins","TE","1","1","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Equanimeous St. Brown","Packers","WR","1","1","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Marquez Valdes-Scantling","Packers","WR","1","1","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Dante Pettis","Giants","WR","1","1","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Brandon Zylstra","Panthers","WR","2","4","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Harrison Bryant","Browns","TE","1","1","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Laviska Shenault","Jaguars","WR","3","3","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Collin Johnson","Giants","WR","2","3","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Denzel Mims","Jets","WR","3","3","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Jauan Jennings","49ers","WR","1","1","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Darnell Mooney","Bears","WR","6","11","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Jerry Jeudy","Broncos","WR","1","1","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Olamide Zaccheaus","Falcons","WR","2","2","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","D.J. Montgomery","Jets","WR","1","1","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Donald Parham","Chargers","TE","2","2","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Darrell Henderson Jr","Rams","RB","1","1","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Tony Pollard","Cowboys","RB","1","1","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Deebo Samuel","49ers","WR","3","4","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Alec Ingold","Raiders","FB","1","1","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
"[object Object]","2021","Foster Moreau","Raiders","TE","1","1","0","0","0","0","0","0","0","0","0","0","","","0","0","0"
